date,close,high,low,open,volume,returns,hist_volatility,sma_5,sma_20
2024-10-09,565.5223999023438,566.0809331902332,561.0247685875196,561.6224751598685,37912200,0.006926483704299491,0.09953700768668682,560.2722290039062,556.6759307861328
2024-10-10,564.5327758789062,565.953600014702,562.9257739624676,564.1800368650188,44138100,-0.0017499289570287457,0.0976087430835513,561.9007934570312,557.5945465087891
2024-10-11,567.913330078125,568.6482329129351,564.3171624790748,564.4543586951436,42268000,0.005988233710532809,0.09801476489170995,563.1942260742187,558.5395599365235
2024-10-14,572.557861328125,573.4887501402064,569.0401003876937,569.5202272995722,36217200,0.008178239537643961,0.1006527297270193,566.4317260742188,559.6762664794921
2024-10-15,568.1093139648438,573.1262458468478,566.8942243784207,572.8224884018784,54203600,-0.007769603150609483,0.10643830437491661,567.7271362304688,560.5793060302734
2024-10-16,570.5785522460938,571.097912292803,567.3058184280349,568.1093193754714,30725400,0.0043464140096862725,0.10540314311753987,568.7383666992188,561.6873779296875
2024-10-17,570.6275024414062,574.3216329805343,570.4413246734956,574.1158386665669,34393700,8.579045798295937e-05,0.08921287354764511,569.9573120117187,562.3299743652344
2024-10-18,572.8224487304688,573.6063330690159,570.8528997080355,572.3128969974695,37416800,0.003846548369420555,0.08901783386819231,570.9391357421875,563.1305267333985
2024-10-21,571.8817749023438,573.0771881011084,568.912738838732,572.0973176864316,36439000,-0.001642173469649788,0.08957233952535193,570.8039184570313,563.8144744873047
2024-10-22,571.5780029296875,572.7342428128154,568.697181591541,569.3536780068462,34183800,-0.00053117967032279,0.08956059179643829,571.49765625,564.4033813476562
2024-10-23,566.3552856445312,570.0004346494243,562.8571411229607,569.5594810059998,49314600,-0.009137365781024864,0.09605415797733938,570.6530029296875,564.7928802490235
2024-10-24,567.5801391601562,568.3836400907534,564.9639018539431,568.3052337104026,34979900,0.0021626945959039023,0.09545552426380141,570.0435302734375,565.1328979492188
2024-10-25,567.384033203125,572.6949728800472,566.4433960638868,569.8043437567766,47268200,-0.00034551236644997374,0.09521794488396655,568.9558471679687,565.5037780761719
2024-10-28,569.1380615234375,570.9802224021391,568.834304134212,570.8528344834444,30174700,0.003091430526182215,0.09484759230268743,568.4071044921875,565.8501586914062
2024-10-29,570.0592041015625,571.1762108700161,566.7864107519835,568.1778099310847,42899700,0.0016184870427735643,0.08783850339116234,568.1033447265625,566.4944213867187
2024-10-30,568.3346557617188,571.5780244818477,567.6291179550885,569.5888588084969,41435800,-0.0030252091843017137,0.08906548925302914,568.49921875,567.0407043457031
2024-10-31,557.1935424804688,564.0428273008541,556.9975564307639,563.9742291931302,60182500,-0.01960308625965801,0.11506729852378682,566.4218994140625,567.0808837890625
2024-11-01,559.545166015625,563.9643910438907,559.1336371976272,559.8195584319851,45667500,0.004220478802908323,0.11125763770579607,564.8541259765625,566.9858337402344
2024-11-04,558.3399047851562,560.9757583388703,556.4585705161212,559.6823223393656,38217000,-0.002154001685066964,0.10654112925654502,562.6944946289062,567.0843109130859
2024-11-05,565.0912475585938,565.1304208425688,559.0356559214524,559.251198693126,39478300,0.012091814888343544,0.10993391293844293,561.7009033203125,567.2572601318359
2024-11-06,579.142578125,580.0146771322202,573.6063462638446,577.3396500855225,68182000,0.024865595825653397,0.13884999371142792,563.8624877929688,567.9382690429687
2024-11-07,583.6206665039062,584.6397701216673,581.063218798349,581.1416251858423,47233200,0.007732272756398428,0.14022646880070525,569.1479125976563,568.8926635742188
2024-11-08,586.1487426757812,587.5695668763649,584.1693851078007,584.1693851078007,46444900,0.004331711190110887,0.13967694973108577,574.4686279296875,569.8044342041015
2024-11-11,586.7072143554688,588.0888053142032,584.9826328704219,587.7360663213191,37586800,0.0009527815024188424,0.137514096550098,580.14208984375,570.5119018554688
2024-11-12,584.8847045898438,587.2265495486535,582.4056036057904,586.6288429184635,43006100,-0.0031063360412690866,0.13441560814598774,584.10078125,571.3506713867188
2024-11-13,585.1688232421875,587.1677373847895,582.9837313260188,585.3451927424278,47388600,0.0004857686482722112,0.134025511493555,585.3060302734375,572.0801849365234
2024-11-14,581.406005859375,585.7762488320935,580.7201445096133,585.2961219646461,38904100,-0.006430310763933411,0.1367742231777814,584.8630981445312,572.6191101074219
2024-11-15,573.9591064453125,578.3195418358689,572.1071369723535,577.8491633593196,75988800,-0.012808432212624399,0.14467886992344958,582.4251708984375,572.6759429931641
2024-11-18,576.3108520507812,577.6238450144261,573.5574183688442,574.4196493771738,37001700,0.004097409691839804,0.1451755891799576,580.3458984375,572.8973968505859
2024-11-19,578.41748046875,579.142574989824,572.2737337790142,572.9400384688264,49412000,0.003655368297286854,0.14556976639622143,579.0524536132813,573.239370727539
2024-11-20,578.6134033203125,578.8975441726233,572.8615695316089,578.4958236706298,50032600,0.00033872221739161823,0.14094540708447756,577.7413696289062,573.8522766113281
2024-11-21,581.7196655273438,583.1404896221547,575.6249001169805,581.455141177832,46750300,0.005368458783025609,0.14172062546168052,577.8041015625,574.5592529296875
2024-11-22,583.5225830078125,584.1497143652956,581.2101034094488,581.7097870344509,38226400,0.0030992892063126387,0.1417276848604035,579.716796875,575.3661804199219
2024-11-25,585.5020141601562,588.7649396726674,583.2188992835091,587.451946771504,42441400,0.003392210018917652,0.14177814976947384,581.555029296875,576.1843780517578
2024-11-26,588.5591430664062,589.2254477201681,586.0310608458545,586.7463470552605,45621300,0.005221380682413512,0.14240827643466258,583.5833618164063,577.109375
2024-11-27,586.7758178710938,588.755115442667,585.2570306878304,588.3730114334577,34000200,-0.003029984694522536,0.14241035070627697,585.2158447265625,578.0314331054688
2024-11-29,590.4208984375,591.2047827973582,587.3147260107087,587.5890586237147,30177400,0.006212049739253267,0.11888425725157241,586.9560913085937,579.6928009033203
2024-12-02,591.4791870117188,592.1552999944694,590.3425038316959,590.8324390421951,31746000,0.0017924307507057868,0.11884623463095997,588.547412109375,581.289501953125
2024-12-03,591.7534790039062,591.9984465923378,590.2151351783115,591.2439870884159,26906600,0.0004637390430815014,0.1177556502038007,589.797705078125,582.9601806640625
2024-12-04,595.427978515625,595.6729460981672,592.7725681970518,593.438872844782,42787600,0.006209510619023417,0.1134626942322865,591.1714721679688,584.477017211914
2024-12-05,594.4481811523438,596.2315525489399,594.0954421437544,595.4280516027892,28762200,-0.0016455346383350555,0.07810963811907166,592.7059448242187,585.2422973632813
2024-12-06,595.5750122070312,596.8096584526629,594.800936138575,595.212464951605,31241500,0.0018955917276137768,0.07441136378437005,593.736767578125,585.8400146484375
2024-12-09,592.5079956054688,595.6239761392873,591.9200973185369,595.4574149257465,34742700,-0.005149673070058869,0.0764070543758277,593.942529296875,586.1579772949219
2024-12-10,590.6658935546875,593.605504896008,590.0093971009587,593.1841677805376,37234500,-0.003108991042220177,0.07747640456740788,593.7250122070312,586.3559112548828
2024-12-11,595.2321166992188,596.1825623151827,593.3115491139272,593.5859415432025,28677700,0.007730636209670516,0.08055707122707552,593.68583984375,586.8732818603515
2024-12-12,592.1650390625,594.9380289691392,592.1650390625,594.369747252086,31543800,-0.00515274218354822,0.08336914311550038,593.2292114257813,587.2230926513672
2024-12-13,592.0474853515625,594.9086900260288,590.6756429397628,594.1934038090473,35904700,-0.0001985151151840947,0.07922330947657814,592.5237060546875,587.7551666259766
2024-12-16,594.5755615234375,595.5456834945226,593.0274092921627,593.8014854078001,43695200,0.004270056430311087,0.061093686601795726,592.9372192382813,588.7859893798828
2024-12-17,592.1258544921875,592.9881452170704,590.7540718346318,592.0278913761272,55773500,-0.0041200937101640855,0.06384844295814916,593.2292114257813,589.5767395019532
2024-12-18,574.4784545898438,594.2031909866316,574.0962907751041,591.822113059209,108248700,-0.02980346115350485,0.12707067888612072,589.0784790039063,589.3797882080078
2024-12-19,574.3019409179688,581.0630696987981,574.0569733506421,579.456068103567,85919500,-0.0003072589937267445,0.12704757512240697,585.505859375,589.1642150878906
2024-12-20,581.199951171875,585.7225012446567,571.132257605004,571.9778279294948,125716700,0.012011121262937685,0.13305434419333348,583.3363525390625,589.1382293701172
2024-12-23,584.6803588867188,585.2800771480029,577.7686569320756,580.9443313472664,57635800,0.005988313845908255,0.13433902922083912,581.3573120117187,589.1961181640625
2024-12-24,591.1791381835938,591.2185033240278,585.4472496940897,586.0273454449668,33160100,0.011115097673623398,0.1395207761822539,581.16796875,589.4799743652344
2024-12-26,591.218505859375,592.3392722176656,588.0133673077331,589.4094496188982,41219100,6.659178790080489e-05,0.13841225996976045,584.5159790039063,589.6129425048828
2024-12-27,584.9949340820312,587.7183292627742,580.8164691334702,587.4823184826345,64969300,-0.01052668635312315,0.14325052542911015,586.6545776367187,589.5238983154297
2024-12-30,578.3191528320312,581.7799239969942,574.5732845002501,577.9947505411832,56578800,-0.011411690702032407,0.1465515631028971,586.07841796875,588.9188110351563
2024-12-31,576.2152709960938,580.6985158642835,574.583178079053,579.9807622286955,57052700,-0.003637925228024641,0.14644975230718627,584.385400390625,588.155615234375
2025-01-02,574.7994995117188,581.180251846637,570.7291685588775,579.4695486945864,50204000,-0.002457018332623462,0.1463592661201882,581.10947265625,587.3079162597656
2025-01-03,581.9864501953125,582.6254735449975,576.5593423217554,577.6408633877121,37888500,0.012503404560544995,0.15229096811449117,579.2630615234375,586.63583984375
2025-01-06,585.3390502929688,589.6060270134918,583.608664526265,586.2337670283534,47679400,0.005760615382937484,0.15419431357744934,579.331884765625,586.1803833007813
2025-01-07,578.7223510742188,587.6888410122485,576.903513754268,587.3643786767495,60393100,-0.011304045433904064,0.15828155412077644,579.4125244140625,585.3377502441406
2025-01-08,579.5678100585938,580.6394897953063,575.3500401020275,578.7911287868388,47304700,0.0014609060507264626,0.1579360583953467,580.0830322265625,584.6907409667969
2025-01-10,570.7192993164062,576.0874192959229,568.8119506064235,576.0185903209236,73105000,-0.015267429606369842,0.1657363184182335,579.2669921875,583.6934112548828
2025-01-13,571.604248046875,571.9581742427216,565.6658729466735,566.0788468496604,47910100,0.0015505849049237685,0.1625104865468765,577.1905517578125,582.5120178222656
2025-01-14,572.3907470703125,575.1534475548353,568.6153544470202,574.5242054496483,48420600,0.0013759502770052112,0.16246859800420707,574.6008911132812,581.5233032226563
2025-01-15,582.8024291992188,583.9428778193259,579.2826705140105,580.3936552944716,56900200,0.018189815579997992,0.17709550736793062,575.4169067382812,581.0610504150391
2025-01-16,581.6817626953125,584.346110636513,580.9836915331506,584.1691475266347,43319700,-0.0019228926438177307,0.17613954347595498,575.839697265625,580.4163604736328
2025-01-17,587.521728515625,589.2717368825727,585.5848557638515,586.9121689712896,58070600,0.010039795288152353,0.1799815452623362,579.2001831054688,580.1861541748046
2025-01-21,592.899658203125,592.9094994878243,588.5933760531964,590.5597127423754,42532900,0.009153584329701925,0.14511046373393052,583.4592651367187,581.1072143554687
2025-01-22,596.232666015625,597.5894432517595,595.1708273073808,595.7213992287225,48196000,0.005621537753287331,0.1455918850532422,588.2276489257813,582.2037506103516
2025-01-23,599.48681640625,599.48681640625,595.3280340779654,595.6032899728609,41152100,0.00545785324439052,0.1413617417599199,591.5645263671875,583.1180938720703
2025-01-24,597.7366943359375,600.4994543662986,596.586404435373,599.5457500838805,34604700,-0.0029193670693277163,0.14122013775561054,594.7755126953125,583.7709106445312
2025-01-27,589.2816162109375,589.5962372876534,584.6312490621345,584.7983708814467,70361100,-0.014145154890303768,0.14594739648733215,595.127490234375,583.6760345458985
2025-01-28,594.3449096679688,595.1805787054238,587.1972570477369,590.5105293609671,44433300,0.008592315317060173,0.1491939695877596,595.4165405273437,583.8323547363282
2025-01-29,591.6805419921875,593.9614997638901,589.1341095636221,593.5583671362218,37177400,-0.0044828644654661964,0.144853159001105,594.5061157226562,584.166635131836
2025-01-30,594.856201171875,596.389941511758,590.6089063826978,593.7944224804594,39281300,0.005367185422382015,0.13849196438147493,593.5799926757812,584.9934875488282
2025-01-31,591.6903686523438,599.6933732210748,590.9333098394596,597.2747575383468,66566900,-0.005322013140813708,0.13943783472744312,592.3707275390625,585.7672424316406
2025-02-03,587.70849609375,590.1860392450765,580.5510025263411,582.6943020815504,65857200,-0.006729655863189077,0.1417950558506296,592.056103515625,586.4126922607422
2025-02-04,591.6510009765625,592.1622076462813,587.2267439810199,587.7674745011321,33457800,0.006708265932884538,0.13705309832926002,591.5173217773438,586.8959197998047
2025-02-05,594.0499267578125,594.1974260072697,588.5049031019603,590.5302274178379,30653100,0.004054629802519472,0.13637601917549766,591.9911987304688,587.3314636230468
2025-02-06,596.1146240234375,596.242440705887,592.4867305159943,595.7901616750784,35771500,0.0034756291897781733,0.12890137824363543,592.2428833007813,588.2010772705078
2025-02-07,590.6580810546875,597.8941858585465,589.9501686239648,596.6750666805723,50788500,-0.009153513013858694,0.1343495610436957,592.03642578125,588.7555908203125
2025-02-10,594.6693115234375,595.3083949100401,592.5948408497425,593.8631663388722,26048700,0.006791120950360163,0.12113018261026938,593.4285888671875,589.953091430664
2025-02-11,595.1216430664062,595.6623736678141,592.2901133629294,592.408088766588,30056700,0.0007606438304508245,0.12120884795207965,594.1227172851562,591.1289611816406
2025-02-12,593.2044677734375,594.3744405625547,588.4361250659014,589.1145136580423,45076100,-0.003221484742329972,0.12263594356148365,593.9536254882812,592.1696472167969
2025-02-13,599.4671630859375,599.6736500230521,593.0471055616473,594.3055297285264,40921300,0.010557397411396385,0.11161758256516334,594.6241333007813,593.0028839111328
2025-02-14,599.4376831054688,600.7059485220444,598.8182823186273,599.6736338799176,26910400,-4.917697295880874e-05,0.11106694641999534,596.3800537109375,593.8906799316406
2025-02-18,601.197509765625,601.197509765625,598.1398710820379,600.5977915687461,26749000,0.0029357958462659095,0.10661955672840955,597.685693359375,594.5744689941406
2025-02-19,602.61328125,602.9082197102092,599.3000091966954,599.8112758662747,31011100,0.002354919076306361,0.10252225500474856,599.1840209960938,595.0601501464844
2025-02-20,600.1063232421875,601.3844301402796,596.8028918726411,601.2467721645895,36554000,-0.004160143969300423,0.1023417252989023,600.5643920898438,595.2538330078125
2025-02-21,589.8419799804688,600.0275889538111,589.3798596850504,599.8899309928074,76519800,-0.01710420781148192,0.11758829148814029,598.63935546875,594.7715911865234
2025-02-24,587.157958984375,592.8800056614799,586.4500466079941,591.8869960824046,50737200,-0.004550406866907997,0.11812236322998178,596.1834106445312,594.2426544189453
2025-02-25,584.2379150390625,587.8265033006376,579.6366946428752,587.098968367302,58266500,-0.004973182941032439,0.10854527718345301,592.7914916992188,593.9904693603515
2025-02-26,584.5328369140625,589.488043359785,581.8979531727184,585.8994552001853,43321600,0.0005047975617609168,0.10332222363844318,589.1754028320313,593.4998657226563
2025-02-27,575.2025756835938,587.9542991571739,574.809344386224,586.8039490929929,74196700,-0.015961911190013223,0.11598960552171021,584.1946533203125,592.6759674072266
2025-02-28,584.1788940429688,584.70978328648,572.636508577737,575.7039886670112,88744100,0.01560549055036331,0.128873402795309,583.0620361328125,592.1421020507812
2025-03-03,573.9441528320312,587.2857532860544,570.1392964764723,586.1452445030724,74249200,-0.01751987501654706,0.1411465462249316,580.4192749023438,591.2547912597656
2025-03-04,567.1505737304688,575.5370299460303,562.6181812896335,569.9526399958573,109648200,-0.011836655305295318,0.14478134143178054,577.001806640625,590.2268951416015
2025-03-05,573.24609375,575.035467216836,563.434093538414,566.9833166199888,71230500,0.010747622063463025,0.14856766653799247,574.7444580078125,589.3066497802735
2025-03-06,563.0703735351562,570.4047711019521,560.523941077153,565.7937090893346,80094900,-0.017751050248379863,0.1575724875754232,572.318017578125,587.7576721191406
2025-03-07,566.2262573242188,567.6715458955733,556.1094773560538,561.2907933786839,81158800,0.005604776840324233,0.15884236892614687,568.727490234375,586.2632537841797
2025-03-10,551.1445922851562,559.953743284554,546.2385912694426,558.0366127932136,99326600,-0.026635403858402795,0.17932480204992368,564.167578125,584.2875793457031
2025-03-11,546.5629272460938,554.5266268117218,542.728606721458,549.9843938775969,88102100,-0.00831300007873792,0.17592817513822356,560.050048828125,581.8822601318359
2025-03-12,549.4633178710938,553.6319422779778,544.3705127696392,552.7077615834074,69588200,0.005306599625433561,0.17833480689397832,555.2934936523437,579.5993438720703
2025-03-13,542.138671875,549.6992388466521,540.4279685563406,549.0896792735167,74079400,-0.01333054593066052,0.18139138092675278,551.1071533203125,577.0460540771485
2025-03-14,553.3369140625,554.3397648685512,542.2074423986709,546.7496748611676,62660300,0.02065567864541107,0.19545324841149175,548.5292846679688,574.7395416259766
2025-03-17,557.60400390625,560.1209127085318,552.8847473951123,553.3173439083719,49008700,0.007711558248340689,0.19939518335370968,549.8211669921875,572.6478576660156
2025-03-18,551.5770874023438,555.5097605205915,549.6500559715837,555.2934322950165,66041400,-0.010808596175216012,0.19944759241254262,550.8239990234375,570.1668365478515
2025-03-19,557.5843505859375,561.3400614190263,552.176923890437,553.3567380801147,66556000,0.010891067306448399,0.20539433643530727,552.4482055664063,567.9153900146484
2025-03-20,555.9718017578125,560.9663132490421,553.1304311253591,553.8481847501696,62958200,-0.0028920266977192632,0.20541383139390706,555.2148315429688,565.7086639404297
2025-03-21,556.1552734375,557.0526817242638,550.2878724028328,551.5205297947124,83763000,0.00033000177186570667,0.19960126433035646,555.7785034179688,564.0243286132812
2025-03-24,566.1151733398438,567.1703352751009,562.2890000340255,562.880651498493,58766800,0.01790848775160092,0.21257825640269085,557.4807373046875,562.9721893310547
2025-03-25,567.4760131835938,568.4127846067184,565.73055113845,567.3181993393742,38355700,0.0024038215328545665,0.21270189487692057,560.6605224609375,562.1340942382812
2025-03-26,560.7012939453125,568.3338979913931,559.3206937528307,567.2097001365158,51848300,-0.011938335860707916,0.2158112657053221,561.2839111328125,560.9425170898437
2025-03-27,559.2122802734375,562.9792883535321,557.101956447335,559.3108687859911,42164200,-0.002655627315210407,0.20946168450490676,561.9320068359375,560.1430023193359
2025-03-28,547.9507446289062,558.413587192946,547.3689639965595,557.6838635858104,71662700,-0.020138212342233786,0.20956795951897272,560.2911010742188,558.3315948486328
2025-03-31,551.6289672851562,552.93066066187,539.2826520783074,542.201606334121,95328200,0.006712688489439067,0.2050778096789054,557.3938598632812,557.2158355712891
2025-04-01,553.18701171875,555.1297110203275,545.9981756472096,549.715889513425,54609600,0.002824442743211364,0.20224085669598957,554.5360595703125,556.5176574707032
2025-04-02,556.6878662109375,559.547595484726,547.1125611273237,547.3492217360947,76014500,0.006328518960180052,0.19937554536275667,553.7333740234375,555.68974609375
2025-04-03,529.2537841796875,540.3673821784607,529.2537841796875,537.5470765410741,125986000,-0.04928090532667517,0.2568291167496938,547.7416748046875,553.9989166259766
2025-04-04,498.2696838378906,518.5740121118964,498.05273494035157,516.404523136506,217965100,-0.05854299254528794,0.321287642407201,537.8054626464843,550.6010879516601
2025-04-07,497.3821716308594,515.9114550791749,475.115432610906,482.40291724281104,256611400,-0.0017811884523963872,0.3122796669810584,526.956103515625,547.9129669189454
2025-04-08,489.5918273925781,517.6963871548359,482.37337814369187,514.6196789750944,165816600,-0.015662692960500824,0.3144180086316763,514.2370666503906,545.0644119262695
2025-04-09,541.0084228515625,541.0084228515625,486.20939567811143,486.59399925019795,241867300,0.10501930911064017,0.5021800498301848,511.10117797851564,544.6416671752929
2025-04-10,517.3019409179688,526.0981670837639,502.25365007002944,524.7866027854379,162331200,-0.043819062573260736,0.523856494530277,508.7108093261719,543.3998306274414
2025-04-11,526.5320434570312,528.9874872153164,512.8544826104954,515.7536950429114,97866300,0.01784277577362925,0.5223476169597469,514.36328125,542.059587097168
2025-04-14,531.6401977539062,536.7286411738348,526.453165817952,536.5017912856171,68034000,0.009701506983955888,0.522884658738011,521.2148864746093,540.7613967895508
2025-04-15,530.1510620117188,535.6930840370895,529.3621734315309,532.1824786951643,56892900,-0.0028010217219820444,0.5218422190223267,529.3267333984375,539.6900955200196
2025-04-16,518.3668823242188,530.4272422697393,513.0713913810127,524.3033791384568,83484800,-0.022227965823144014,0.5246654031685137,524.7984252929688,537.7292221069335
2025-04-17,519.1065063476562,523.800475242003,516.6411916080497,520.3194821276195,79868100,0.0014268350248789474,0.524915672208112,525.1593383789062,535.8859573364258
2025-04-21,506.7503356933594,514.4618467446136,501.40552056556845,513.9293002870572,69368100,-0.02380276591259234,0.5299015907132701,521.2029968261719,533.4157104492188
2025-04-22,519.9349365234375,521.956482797522,511.9867633247528,512.9235950678715,75948100,0.02601794197538787,0.5351297354262943,518.8619445800781,531.1066986083985
2025-04-23,527.991455078125,537.8625838932508,526.4728430251603,532.9319549297188,90590700,0.015495243709833462,0.5391191160413913,518.4300231933594,529.132470703125
2025-04-24,539.105224609375,539.8349482182391,528.0211780146883,529.2735171048926,64150400,0.021049146580611966,0.5446054653969861,522.5776916503906,528.0526672363281
2025-04-25,543.0003662109375,543.4046513367819,536.1467793425768,539.0657336001437,61119600,0.007225197278295514,0.5454356154987461,527.3564636230469,527.2420715332031
2025-04-28,543.2074584960938,545.8700106135369,537.4583875113086,543.7400050325934,47613800,0.0003813851666460977,0.5406893717117689,534.6478881835938,527.0049072265625
2025-04-29,546.6292724609375,547.7435994540236,540.9393072120234,541.294298062473,47775100,0.006299276475910887,0.5406243536600948,539.9867553710938,526.7549224853516
2025-04-30,546.8462524414062,548.7988227140515,534.0069337400583,539.9729835885655,93101500,0.00039694175083582195,0.5405298492895685,543.75771484375,526.4378845214844
2025-05-01,550.7217407226562,556.2440822591161,550.1202183270924,552.5954041380958,63186100,0.007086979683865069,0.5406550006391545,546.0810180664063,526.1395782470703
2025-05-02,558.896728515625,560.4942476694231,554.5774922291787,556.8948640346016,60717300,0.014844134866078829,0.5101866154486698,549.2602905273437,527.6217254638672
2025-05-05,555.6917724609375,558.7882219920989,553.9068871278389,554.7648117792631,38659200,-0.005734433377700299,0.45708589700847657,551.7571533203125,530.4928298950196
2025-05-06,551.047119140625,555.533979770925,549.2326812616892,550.1891944565425,48264700,-0.008358326594873233,0.459133531225285,552.64072265625,533.1760772705078
2025-05-07,553.3645629882812,555.9975022415719,548.3254139860352,552.3784371058738,55588000,0.00420552756227166,0.4523427776270262,553.944384765625,536.364714050293
2025-05-08,557.2202758789062,562.3974366423718,553.9069074354913,557.3977713110521,65130800,0.006967762571935099,0.2637055615182439,555.244091796875,537.1753067016601
2025-05-09,556.51025390625,559.6263849147109,554.9521583078488,558.6205173502777,37603400,-0.0012742213508586397,0.20267772720011692,554.766796875,539.1357223510743
2025-05-12,574.9015502929688,574.9114211824733,569.0340889310521,573.4026196086874,78993600,0.03304754271395138,0.22289097120464468,558.6087524414063,541.5541976928711
2025-05-13,578.6981811523438,580.907093658496,574.7536773375426,575.3157161654024,67947200,0.006603966987809073,0.22220187040674552,564.13896484375,543.907096862793
2025-05-14,579.437744140625,580.8084133986617,577.4161378946785,579.6546629482465,66283500,0.0012779770394448775,0.22093071923574034,569.3536010742188,546.3714309692383
2025-05-15,582.2678833007812,582.770756919371,576.9822030720642,577.4358426248243,71268100,0.004884285134641564,0.19701904894982447,574.3631225585938,549.5664810180664
2025-05-16,585.9559326171875,586.251758304484,581.104210780506,583.0468496173695,76052100,0.006333939106342834,0.19630941484189618,580.2522583007812,552.908952331543
2025-05-19,586.596923828125,587.2773530559552,579.9405744991373,579.9405744991373,68168500,0.001093923920310047,0.16299644013873937,582.5913330078125,556.9012817382812
2025-05-20,584.624755859375,585.8081190582527,581.4198464644389,584.8614766498325,60614500,-0.0033620496266493216,0.15142035447973726,583.7766479492187,560.1357727050781
2025-05-21,574.7733764648438,584.3585523251965,573.7478271095126,580.2759763071138,95197700,-0.016850773587324563,0.16702711721032384,582.8437744140625,562.4748687744141
2025-05-22,575.0001220703125,578.4811148637216,573.3433777523152,574.5760350084579,70860400,0.00039449566516691625,0.15524148771785656,581.3902221679688,564.2696136474609
2025-05-23,571.0753173828125,573.7378691727489,567.6140060747297,567.988738706783,76029000,-0.006825745833528796,0.1584756408767117,578.4140991210937,565.6733612060547
2025-05-27,582.9483642578125,583.1061179228353,570.4048112020747,577.938827709351,72588500,0.02079068471986001,0.1708148289456372,577.6843872070312,567.6604064941406
2025-05-28,579.5758056640625,584.5459191469531,578.8460820656009,583.3526850377893,68445500,-0.005785347040202837,0.1736365452865358,576.6745971679687,569.3077331542969
